bibkg_id,wikidata_id,other_wikidata_ids,dblp_id,DBLP publication ID,DBLP venue ID,DBLP event ID,DOI,arXiv ID,ieeeXplore,hdl.handle,d-nb.info,ACM Classification Code,ACM Digital Library citation ID,ACM Digital Library event ID,ethos,ISBN-10,ISBN-13,DBLP author ID,ORCID ID,Google Scholar ID
a_Lynn_Wilcox,Q102200294,,homepages/23/4394,,,,,,,,,,,,,,,23/4394,,
a_James_Barker_Coykendall_IV,Q102204939,,homepages/99/4584,,,,,,,,,,,,,,,99/4584,,
a_Smith_K__Khare,Q102205375,,homepages/270/7090,,,,,,,,,,,,,,,270/7090,,
a_Anil_Ufuk_Batmaz,Q102205429,,homepages/137/0138,,,,,,,,,,,,,,,137/0138,,
a_Christopher_A__Stone,Q102215139,,homepages/99/6639,,,,,,,,,,,,,,,99/6639,,
a_Junsheng_Li,Q102217682,,homepages/28/5136,,,,,,,,,,,,,,,28/5136,,
a_Stijn_Luca,Q102218058,,homepages/143/5179,,,,,,,,,,,,,,,143/5179,,
a_Dieter_Rautenbach,Q102224997,,homepages/61/1118,,,,,,,,,,,,,,,61/1118,0000-0002-7214-042X,
a_Klaus_Simon,Q102226566,,homepages/19/6981,,,,,,,,,,,,,,,19/6981,,
a_Amir_Averbuch,Q102229529,,homepages/a/AmirAverbuch,,,,,,,,,,,,,,,a/AmirAverbuch,,
a_Xavier_Antoine,Q102229761,,homepages/99/5508,,,,,,,,,,,,,,,99/5508,,
a_Christian_Mehl,Q102232270,,homepages/47/9298,,,,,,,,,,,,,,,47/9298,,
a_Dimitris_Achlioptas,Q102232798,,homepages/34/4066,,,,,,,,,,,,,,,34/4066,,
a_Panagiotis_Chatzipantelidis,Q102232810,,homepages/71/9297,,,,,,,,,,,,,,,71/9297,,
a_Stefan_Tai,Q102233552,,homepages/t/StefanTai,,,,,,,,,,,,,,,t/StefanTai,,La3MQsgAAAAJ
a_Holly_A__Yanco,Q102234944,,homepages/26/6534,,,,,,,,,,,,,,,26/6534,,
a_Clifford_Smyth,Q102235067,,homepages/45/7978,,,,,,,,,,,,,,,45/7978,,
a_Jean_Louis_Lassez,Q102237093,,homepages/77/6488,,,,,,,,,,,,,,,77/6488,,
a_Alex_Orden,Q102237412,,homepages/31/3500,,,,,,,,,,,,,,,31/3500,,
a_Christoph_Scholl,Q102237832,,homepages/s/ChristophScholl,,,,,,,,,,,,,,,s/ChristophScholl,,
a_Sun_Sig_Byun,Q102242528,,homepages/190/1552,,,,,,,,,,,,,,,190/1552,,
a_Randy_Goebel,Q102244093,,homepages/g/RandyGoebel,,,,,,,,,,,,,,,g/RandyGoebel,,
a_Michiel_van_de_Panne,Q102244911,,homepages/61/783,,,,,,,,,,,,,,,,,lJwPbcUAAAAJ
a_Scott_C__Schmidler,Q102248129,,homepages/61/3587,,,,,,,,,,,,,,,61/3587,,
a_Ulrich_Kremer,Q102249114,,homepages/19/6266,,,,,,,,,,,,,,,19/6266,,
a_William_Landi,Q102249138,,homepages/92/1701,,,,,,,,,,,,,,,92/1701,,
a_Alan_J__Branford,Q102250656,,homepages/115/8940,,,,,,,,,,,,,,,115/8940,,
a_Antonio_Ortega,Q102251678,,homepages/o/AntonioOrtega,,,,,,,,,,,,,,,,0000-0001-5403-0940,
a_Ali_Mili,Q102252492,,homepages/m/AliMili,,,,,,,,,,,,,,,m/AliMili,,
a_Raphael_Yuster,Q102254484,,homepages/y/RaphaelYuster,,,,,,,,,,,,,,,y/RaphaelYuster,,
a_Jacobus_E__Rooda,Q102256366,,homepages/86/1235,,,,,,,,,,,,,,,,,BYPjk6EAAAAJ
a_Asgeir_Tomasgard,Q102256571,,homepages/01/1365,,,,,,,,,,,,,,,01/1365,0000-0002-0953-1946,
a_Mario_S_uuml_dholt,Q102257408,,homepages/s/MarioSudholt,,,,,,,,,,,,,,,s/MarioSudholt,0000-0002-1855-1519,
a_Bernd_Triebf_uuml_rst,Q102257619,,homepages/87/4010,,,,,,,,,,,,,,,87/4010,,
a_Johann_Blieberger,Q102259103,,homepages/97/354,,,,,,,,,,,,,,,97/354,0000-0001-5810-7335,
a_Pierre_Arnoux,Q102260763,,homepages/80/487,,,,,,,,,,,,,,,80/487,,
a_Eugenia_O_Reilly_Regueiro,Q102260998,,homepages/67/1311,,,,,,,,,,,,,,,67/1311,,
a_Stephan_Kreutzer,Q102264594,,homepages/k/StephanKreutzer,,,,,,,,,,,,,,,k/StephanKreutzer,,
a_Michael_J__Ganley,Q102266585,,homepages/20/2003,,,,,,,,,,,,,,,20/2003,,
a_Yifeng_Yu,Q102268206,,homepages/09/9833,,,,,,,,,,,,,,,09/9833,,
a_Liba_Svobodova,Q102270657,,homepages/76/5566,,,,,,,,,,,,,,,76/5566,,
a_Mokrane_Bouakiz,Q102271939,,homepages/178/5473,,,,,,,,,,,,,,,178/5473,,
a_D_iacute_dac_Busquets,Q102273154,,homepages/97/2575,,,,,,,,,,,,,,,97/2575,,
a_Eugene_Agichtein,Q102278956,,homepages/26/1185,,,,,,,,,,,,,,,26/1185,,
a_Vincent_Wertz,Q102279053,,homepages/04/2116,,,,,,,,,,,,,,,,,Yxe_rhkAAAAJ
a_Olga_Polverino,Q102282068,,homepages/54/3426,,,,,,,,,,,,,,,54/3426,,
a_Stefano_Leonardi,Q102282268,,homepages/l/StefanoLeonardi,,,,,,,,,,,,,,,l/StefanoLeonardi,,
a_Serguei_Norine,Q102282412,,homepages/21/1752,,,,,,,,,,,,,,,21/1752,,
a_Dariusz_Biernacki,Q102287120,,homepages/03/6365,,,,,,,,,,,,,,,03/6365,,
a_George_Costakis,Q102290558,,homepages/83/1114,,,,,,,,,,,,,,,83/1114,,
a_Zhong_Bo_Fang,Q102291514,,homepages/117/7145,,,,,,,,,,,,,,,117/7145,,
a_Erik_T__Mueller,Q102292088,,homepages/m/ErikTMueller,,,,,,,,,,,,,,,m/ErikTMueller,,
a_Ajoy_K__Datta,Q102292926,,homepages/d/AjoyKumarDatta,,,,,,,,,,,,,,,d/AjoyKumarDatta,,hmPxInwAAAAJ
a_Burkhard_Stiller,Q102293038,,homepages/00/4292,,,,,,,,,,,,,,,00/4292,0000-0002-7461-7463,
a_Alessandro_Veneziani,Q102293186,,homepages/68/3812,,,,,,,,,,,,,,,,,xjvr4yEAAAAJ
a_Giacomo_Lenzi,Q102299895,,homepages/16/1014,,,,,,,,,,,,,,,16/1014,0000-0002-5599-2604,
a_Tam_aacute_s_M_aacute_trai,Q102300447,,homepages/62/1781,,,,,,,,,,,,,,,62/1781,,
a_Andrew_B__Philpott,Q102302047,,homepages/91/2041,,,,,,,,,,,,,,,91/2041,0000-0002-7094-3405,
a_Panagiotis_Manolios,Q102302320,,homepages/40/4888,,,,,,,,,,,,,,,40/4888,,
a_Tami_Tamir,Q102302702,,homepages/03/6563,,,,,,,,,,,,,,,03/6563,,
a_Delia_Kesner,Q102304489,,homepages/k/DeliaKesner,,,,,,,,,,,,,,,k/DeliaKesner,0000-0003-4254-3129,
a_Elias_P__Tsigaridas,Q102307129,,homepages/77/4694,,,,,,,,,,,,,,,77/4694,,
a_Candace_L__Sidner,Q102308565,,homepages/85/6074,,,,,,,,,,,,,,,85/6074,,
a_Martin_Haardt,Q102311627,,homepages/89/2324,,,,,,,,,,,,,,,89/2324,,
a_Alan_Nash,Q102312401,,homepages/05/5652,,,,,,,,,,,,,,,05/5652,,
a_Debra_Bernstein,Q102312454,,homepages/88/4672,,,,,,,,,,,,,,,88/4672,,
a_Thierry_Moyaux,Q102313722,,homepages/32/5246,,,,,,,,,,,,,,,32/5246,,
a_Juan_Manuel_Pe_ntilde_a,Q102313759,,homepages/84/3448,,,,,,,,,,,,,,,84/3448,0000-0002-1340-0666,
a_Orna_Raz,Q102315387,,homepages/96/1878,,,,,,,,,,,,,,,96/1878,,
a_Ana_L__Milanova,Q102315699,,homepages/252/3794,,,,,,,,,,,,,,,252/3794,,
a_David_M__J__Tax,Q102318240,,homepages/40/3077,,,,,,,,,,,,,,,40/3077,,
a_Joshua_M__Rosenberg,Q102324754,,homepages/229/4468,,,,,,,,,,,,,,,229/4468,,
a_S_uuml_leyman__Ouml_zekici,Q102327253,,homepages/92/1743,,,,,,,,,,,,,,,,,uluti-8AAAAJ
a_Andrey_Sidorenko,Q102331742,,homepages/29/3766,,,,,,,,,,,,,,,29/3766,,
a_G_uuml_rdal_Arslan,Q102333517,,homepages/17/2641,,,,,,,,,,,,,,,17/2641,0000-0002-8295-1509,
a_Barthel_Wayne_Huff,Q102334273,,homepages/126/9441,,,,,,,,,,,,,,,126/9441,,
a_Jessica_D__Bayliss,Q102336830,,homepages/04/6909,,,,,,,,,,,,,,,04/6909,,
a_Josh_D__Tenenberg,Q102336844,,homepages/t/JoshDTenenberg,,,,,,,,,,,,,,,t/JoshDTenenberg,,
a_Annika_Lang,Q102337010,,homepages/180/0741,,,,,,,,,,,,,,,180/0741,0000-0003-2661-533X,
a_Herbert_Kuchen,Q102338364,,homepages/k/HerbertKuchen,,,,,,,,,,,,,,,k/HerbertKuchen,0000-0002-6057-3551,
a_Istv_aacute_n_Berkes,Q102339515,,homepages/99/3850,,,,,,,,,,,,,,,99/3850,,
a_Walter_Guttmann,Q102339640,,homepages/g/WalterGuttmann,,,,,,,,,,,,,,,g/WalterGuttmann,0000-0003-2969-1688,
a_Stephen_Gilmore,Q102339845,,homepages/g/StephenGilmore,,,,,,,,,,,,,,,g/StephenGilmore,,
a_Mark_J__Stock,Q102339868,,homepages/131/7611,,,,,,,,,,,,,,,131/7611,,
a_Howard_Chivers,Q102340427,,homepages/03/4173,,,,,,,,,,,,,,,03/4173,,
a_Sumit_Gulwani,Q102340469,,homepages/g/SumitGulwani,,,,,,,,,,,,,,,g/SumitGulwani,,
a_Anna_B__Romanowska,Q102340976,,homepages/20/4342,,,,,,,,,,,,,,,20/4342,,
a_Martin_E__Malandro,Q102341844,,homepages/137/8467,,,,,,,,,,,,,,,137/8467,,
a_Alexander_Clemm,Q102343224,,homepages/97/3215,,,,,,,,,,,,,,,97/3215,,
a_Zhipeng_Cai_0001,Q102343278,,homepages/14/5155-1,,,,,,,,,,,,,,,14/5155-1,0000-0001-6017-975X,
a_Robert_Strandh,Q102343365,,homepages/78/946,,,,,,,,,,,,,,,78/946,,
a_Morris_Sloman,Q102343421,,homepages/97/5000,,,,,,,,,,,,,,,97/5000,,
a_Miloslav_Duchon,Q102343836,,homepages/60/4464,,,,,,,,,,,,,,,60/4464,,
a_Hridesh_Rajan,Q102345165,,homepages/r/HrideshRajan,,,,,,,,,,,,,,,r/HrideshRajan,0000-0002-9410-9562,
a_Carolyn_Penstein_Ros_eacute_,Q102346699,,homepages/r/CarolynPensteinRose,,,,,,,,,,,,,,,r/CarolynPensteinRose,,
a_Martin_Stoll,Q102348920,,homepages/17/8097,,,,,,,,,,,,,,,17/8097,0000-0003-0951-4756,
a_Yariv_Ephraim,Q102349452,,homepages/66/6552,,,,,,,,,,,,,,,66/6552,,
a_Stefan_Conrad_0001,Q102350312,,homepages/c/StefanConrad1,,,,,,,,,,,,,,,,0000-0003-2788-3854,
a_Rizos_Sakellariou,Q102351808,,homepages/48/2,,,,,,,,,,,,,,,48/2,0000-0002-6104-6649,5LPRRM8AAAAJ
a_Jae_C__Oh,Q102352329,,homepages/o/JaeCOh,,,,,,,,,,,,,,,o/JaeCOh,0000-0002-5842-5189,
a_Primitivo_B__Acosta_Hum_aacute_nez,Q102353123,,homepages/79/9340,,,,,,,,,,,,,,,79/9340,0000-0002-5627-4188,3PJbrTMAAAAJ
a_Kwabena_Doku_Amponsah,Q102354611,,homepages/75/8262,,,,,,,,,,,,,,,75/8262,,
a_Luca_Bortolussi,Q102355035,,homepages/32/1171,,,,,,,,,,,,,,,,,p5ynADcAAAAJ
a_Cezary_Cieslinski,Q102355987,,homepages/94/6660,,,,,,,,,,,,,,,94/6660,0000-0001-7082-8776,
a_Johan_Kwisthout,Q102356147,,homepages/14/4918,,,,,,,,,,,,,,,,,9OtT_kQAAAAJ
a_Alejandro_Luque_0001,Q102358678,,homepages/139/1254,,,,,,,,,,,,,,,139/1254,0000-0002-7813-5656,
a_Natesh_S__Pillai,Q102361038,,homepages/36/10620,,,,,,,,,,,,,,,36/10620,,
a_Gilles_Barthe,Q102361529,,homepages/b/GBarthe,,,,,,,,,,,,,,,b/GBarthe,0000-0002-3853-1777,
a_Yacov_Y__Haimes,Q102361737,,homepages/94/3515,,,,,,,,,,,,,,,94/3515,0000-0002-2740-6807,
a_Prakash_Veeraraghavan,Q102362093,,homepages/34/4044,,,,,,,,,,,,,,,34/4044,0000-0001-8272-4413,
a_Anne_Shiu,Q102362370,,homepages/50/1475,,,,,,,,,,,,,,,50/1475,,
a_Hana_Chockler,Q102362686,,homepages/c/HanaChockler,,,,,,,,,,,,,,,c/HanaChockler,0000-0003-1219-0713,ilfbuooAAAAJ
a_Elena_Yavorska_Harris,Q102366629,,homepages/96/7082,,,,,,,,,,,,,,,96/7082,,
a_Matthew_P__Juniper,Q102368414,,homepages/71/10752,,,,,,,,,,,,,,,71/10752,0000-0002-8742-9541,
a_Jane_Tournois,Q102369223,,homepages/68/4445,,,,,,,,,,,,,,,,,Dwh4ClsAAAAJ
a_Sean_Rintel,Q102369654,,homepages/131/8692,,,,,,,,,,,,,,,131/8692,,
a_Joseph_Kolibal,Q102371684,,homepages/55/4968,,,,,,,,,,,,,,,55/4968,,
a_Nikolai_Kolev,Q102373389,,homepages/82/8556,,,,,,,,,,,,,,,82/8556,0000-0002-1399-0862,
a_Kohei_Kishida,Q102374228,,homepages/72/6100,,,,,,,,,,,,,,,72/6100,,
a_Kalpesh_Kapoor,Q102381405,,homepages/97/1900,,,,,,,,,,,,,,,97/1900,,
a_Jill_Dahlburg,Q102381693,,homepages/148/5159,,,,,,,,,,,,,,,148/5159,,
a_Alexander_T__Ihler,Q102383977,,homepages/39/1313,,,,,,,,,,,,,,,39/1313,0000-0002-4331-1015,
a_Marco_Cesati,Q102391433,Q104272704,homepages/45/4655,,,,,,,,,,,,,,,45/4655,,
a_Marco_Cesati,Q104272704,Q102391433,homepages/45/4655,,,,,,,,,,,,,,,45/4655,0000-0002-7492-3129,
a_Tom_Goldstein,Q102393530,,homepages/25/8184,,,,,,,,,,,,,,,25/8184,,KmSuVtgAAAAJ
a_Gerardo_I__Simari,Q102394046,,homepages/30/2915,,,,,,,,,,,,,,,30/2915,0000-0003-3185-4992,z1lLFmoAAAAJ
a_Lucia_Romani,Q102394296,,homepages/r/LuciaRomani,,,,,,,,,,,,,,,r/LuciaRomani,0000-0002-3294-3228,
a_Fernando_de_Ter_aacute_n,Q102394648,,homepages/38/9299,,,,,,,,,,,,,,,38/9299,0000-0003-3888-3702,
a_Xingzhi_Zhan,Q102396820,,homepages/22/8723,,,,,,,,,,,,,,,22/8723,,
a_Arjun_Guha,Q102398164,,homepages/15/2016,,,,,,,,,,,,,,,15/2016,,
a_Jorge_P_eacute_rez_0001,Q102398281,,homepages/12/6407-1,,,,,,,,,,,,,,,12/6407-1,,
a_Vidit_Nanda,Q102400467,,homepages/51/2222,,,,,,,,,,,,,,,51/2222,,
a_Thibaut_Balabonski,Q102401090,,homepages/26/8036,,,,,,,,,,,,,,,26/8036,,
a_Aditya_Guntuboyina,Q102401103,,homepages/81/9434,,,,,,,,,,,,,,,,,4zyy7esAAAAJ
a_Arno_Pauly,Q102402088,,homepages/97/6798,,,,,,,,,,,,,,,97/6798,0000-0002-0173-3295,
a_Joseph_D__Touch,Q102402753,,homepages/69/1512,,,,,,,,,,,,,,,69/1512,,
a_K__Rustan_M__Leino,Q102403886,,homepages/l/KRMLeino,,,,,,,,,,,,,,,l/KRMLeino,0000-0003-2872-8039,
a_Yongmian_Zhang,Q102404388,,homepages/48/276,,,,,,,,,,,,,,,48/276,,
a_Hanna_Oktaba,Q102404743,,homepages/30/5714,,,,,,,,,,,,,,,30/5714,,
a_Douglas_Eck,Q102405696,,homepages/79/4646,,,,,,,,,,,,,,,79/4646,,
a_Dariusz_Idczak,Q102407346,,homepages/17/1403,,,,,,,,,,,,,,,,0000-0003-1039-9812,
a_Thomas_Seiller,Q102407820,,homepages/73/11470,,,,,,,,,,,,,,,73/11470,,
a_Tobias_Breiten,Q102408344,,homepages/23/8690,,,,,,,,,,,,,,,23/8690,,
a_Samuele_Maschio,Q102409933,,homepages/161/4973,,,,,,,,,,,,,,,161/4973,,
a_Ankur_Taly,Q102411126,,homepages/60/3530,,,,,,,,,,,,,,,60/3530,,
a_Yves_Grenier,Q102412110,,homepages/98/5259,,,,,,,,,,,,,,,,,0C91pr8AAAAJ
a_Nicki_Holighaus,Q102412943,,homepages/02/10577,,,,,,,,,,,,,,,02/10577,0000-0003-3837-2865,
a_Dino_Pedreschi,Q102413421,,homepages/p/DPedreschi,,,,,,,,,,,,,,,p/DPedreschi,0000-0003-4801-3225,
a_Victoria_Lebed,Q102413530,,homepages/134/7202,,,,,,,,,,,,,,,134/7202,,
a_Pantelis_A__Frangoudis,Q102413554,,homepages/24/4899,,,,,,,,,,,,,,,24/4899,0000-0001-6901-7714,
a_Longin_Jan_Latecki,Q102416617,,homepages/44/1633,,,,,,,,,,,,,,,,,6sQtqo8AAAAJ
a_Rebecca_C__Steorts,Q102418806,,homepages/145/9809,,,,,,,,,,,,,,,145/9809,0000-0003-0114-8181,EdgSKFEAAAAJ
a_Dennis_Goeckel,Q102419468,,homepages/77/910,,,,,,,,,,,,,,,77/910,,
a_Ori_Parzanchevski,Q102422782,,homepages/143/7495,,,,,,,,,,,,,,,143/7495,,
a_Penelope_Markellou,Q102424486,,homepages/75/3992,,,,,,,,,,,,,,,75/3992,,
a_Zacharie_Al_egrave_s,Q102427576,,homepages/135/3327,,,,,,,,,,,,,,,135/3327,0000-0003-4602-2638,
a_Timo_H_auml_m_auml_l_auml_inen_0002,Q102427820,,homepages/h/TimoHamalainen2,,,,,,,,,,,,,,,h/TimoHamalainen2,0000-0002-4168-9102,
a_S_eacute_bastien_Konieczny,Q102427864,,homepages/36/1515,,,,,,,,,,,,,,,36/1515,0000-0002-2590-1222,TmThli8AAAAJ
a_Andrea_Pinamonti,Q102427951,,homepages/245/1130,,,,,,,,,,,,,,,245/1130,,
a_Mathias_Weller,Q102428763,,homepages/64/7186,,,,,,,,,,,,,,,64/7186,,bsdr7SwAAAAJ
a_Takao_Yamazaki,Q102429289,,homepages/182/3663,,,,,,,,,,,,,,,182/3663,,
a_Ana_C__Calderon,Q102431300,,homepages/62/8611,,,,,,,,,,,,,,,62/8611,,
a_Homin_K__Lee,Q102432567,,homepages/69/288,,,,,,,,,,,,,,,69/288,,
a_Ke_Zhai_0001,Q102432649,,homepages/17/8326-1,,,,,,,,,,,,,,,,,m8tMLsMAAAAJ
a_Gino_Angelo_M__Velasco,Q102435036,,homepages/46/6302,,,,,,,,,,,,,,,46/6302,0000-0001-6981-4182,
a_Graham_Neubig,Q102439560,,homepages/03/8155,,,,,,,,,,,,,,,03/8155,,
a_Szymon_Klarman,Q102440319,,homepages/45/7257,,,,,,,,,,,,,,,,,F-yv6acAAAAJ
a_Norbert_Hegyv_aacute_ri,Q102441132,,homepages/31/3985,,,,,,,,,,,,,,,31/3985,,
a_Thomas_Brox,Q102441385,,homepages/97/4586,,,,,,,,,,,,,,,97/4586,0000-0002-6282-8861,0VAe-TQAAAAJ
a_Fabio_Zanasi,Q102441763,,homepages/133/3616,,,,,,,,,,,,,,,133/3616,0000-0001-6457-1345,
a_Chaoping_Xing,Q102454576,,homepages/72/2199,,,,,,,,,,,,,,,72/2199,0000-0002-1257-1033,
a_Eunice_J__Kim,Q102465437,,homepages/215/5700,,,,,,,,,,,,,,,215/5700,,
a_Renato_Keshet,Q102476693,,homepages/k/RenatoKeshet,,,,,,,,,,,,,,,k/RenatoKeshet,,
a_Katja_Bercic,Q102499968,,homepages/120/1392,,,,,,,,,,,,,,,120/1392,0000-0002-6678-8975,81U2ZcIAAAAJ
a_T__J__Brunette,Q102521423,,homepages/28/4025,,,,,,,,,,,,,,,28/4025,,
a_Xiang_Sun_0002,Q102569263,,homepages/94/2640-2,,,,,,,,,,,,,,,94/2640-2,0000-0003-0242-0319,
a_Chloe_Tergiman,Q102572307,,homepages/47/11488,,,,,,,,,,,,,,,,,FofEmDYAAAAJ
a_Visara_Urovi,Q102580783,,homepages/97/7117,,,,,,,,,,,,,,,97/7117,0000-0003-2817-3950,
a_Leslie_L__Miller,Q102591941,,homepages/m/LeslieLMiller,,,,,,,,,,,,,,,m/LeslieLMiller,,
a_Chee_Wei_Tan_0001,Q102630755,,homepages/04/3030,,,,,,,,,,,,,,,04/3030,0000-0002-6624-9752,G2CBtcAAAAAJ
a_Giorgio_Audrito,Q102659038,,homepages/135/6306,,,,,,,,,,,,,,,135/6306,0000-0002-2319-0375,
a_Jagadeesh_Jagarlamudi,Q102669894,,homepages/42/4000,,,,,,,,,,,,,,,42/4000,,
a_Ryan_Rogers_0002,Q102701698,,homepages/137/8445,,,,,,,,,,,,,,,137/8445,,
a_Florian_Tschorsch,Q102705704,,homepages/82/9385,,,,,,,,,,,,,,,82/9385,,
a_Ludmila_Himmelspach,Q102706111,,homepages/55/5278,,,,,,,,,,,,,,,55/5278,0000-0002-6555-3840,
a_Bruce_G__Colpitts,Q102714438,,homepages/44/392,,,,,,,,,,,,,,,44/392,,
a_Gudula_R_uuml_nger,Q102738700,,homepages/r/GudulaRunger,,,,,,,,,,,,,,,r/GudulaRunger,0000-0002-5364-2088,
a_Marius_Lemm,Q102748861,,homepages/155/9858,,,,,,,,,,,,,,,155/9858,,
a_Latifa_Al_Abdulkarim,Q102764596,,homepages/59/7716,,,,,,,,,,,,,,,,0000-0002-3368-6956,
a_Dana_Dachman_Soled,Q102790392,,homepages/38/6981,,,,,,,,,,,,,,,38/6981,,
a_Damien_Rohmer,Q102792297,,homepages/13/390,,,,,,,,,,,,,,,13/390,,
a_Song_Hwa_Kwon,Q102870746,,homepages/57/6195,,,,,,,,,,,,,,,57/6195,,
a_Eunjin_Oh_0001,Q102893534,,homepages/157/8129,,,,,,,,,,,,,,,157/8129,,
a_Alexey_V__Vinel,Q102898011,,homepages/87/1880,,,,,,,,,,,,,,,87/1880,0000-0003-4894-4134,
a_David_Darais,Q102910798,,homepages/10/8656,,,,,,,,,,,,,,,10/8656,,
a_Michael_Felsberg,Q102931651,,homepages/00/78,,,,,,,,,,,,,,,00/78,0000-0002-6096-3648,
a_Laura_Balzano,Q102950648,,homepages/25/6625,,,,,,,,,,,,,,,,,X6fRNfUAAAAJ
a_Jamie_Haddock,Q102963280,,homepages/207/8176,,,,,,,,,,,,,,,207/8176,,
a_Fabio_Caccioli,Q103006957,,homepages/120/7690,,,,,,,,,,,,,,,120/7690,,
a_St_eacute_phanie_Delaune,Q103010784,,homepages/67/5099,,,,,,,,,,,,,,,67/5099,,
a_Kecheng_Yang_0001,Q103014570,,homepages/137/0299-1,,,,,,,,,,,,,,,137/0299-1,0000-0001-9929-9759,
a_Manohar_P__Kamat,Q103030743,,homepages/166/5077,,,,,,,,,,,,,,,166/5077,,
a_Andreas_Viktor_Hess,Q103034951,,homepages/138/9301,,,,,,,,,,,,,,,138/9301,,
a_Dor_Minzer,Q103037216,,homepages/161/4102,,,,,,,,,,,,,,,161/4102,,
a_Herbert_Peremans,Q103150168,,homepages/44/4334,,,,,,,,,,,,,,,44/4334,,
a_Luis_Oyonarte,Q103159154,,homepages/193/7238,,,,,,,,,,,,,,,193/7238,,
a_Nicol_N__Schraudolph,Q103252954,,homepages/50/1938,,,,,,,,,,,,,,,50/1938,,
a_Konstantinos_G__Zografos,Q103293568,,homepages/25/1264,,,,,,,,,,,,,,,25/1264,0000-0002-5779-1419,
a_Zhong_Ping_Jiang,Q103330743,,homepages/41/245,,,,,,,,,,,,,,,41/245,0000-0002-4868-9359,COrhJXcAAAAJ
a_Shqiponja_Ahmetaj,Q103376976,,homepages/144/7445,,,,,,,,,,,,,,,144/7445,,
a_Thibaut_Tachon,Q103381105,,homepages/196/8012,,,,,,,,,,,,,,,196/8012,,
a_Vera_Roshchina,Q103404875,,homepages/45/8319,,,,,,,,,,,,,,,,0000-0002-8361-6876,
a_Cornelia_Connolly,Q103724667,,homepages/83/9516,,,,,,,,,,,,,,,83/9516,,
a_Yuriy_Povstenko,Q103830395,,homepages/121/5129,,,,,,,,,,,,,,,121/5129,,
a_Iqbal_M__Batiha,Q103830473,,homepages/224/6529,,,,,,,,,,,,,,,224/6529,,
a_Juan_C__Chimal_Eguia,Q103830835,,homepages/122/0221,,,,,,,,,,,,,,,122/0221,,
a_Abdullah_Mohammed_Almuhaideb,Q103831645,,homepages/47/7865,,,,,,,,,,,,,,,47/7865,,
a_Christopher_Doerr,Q104078035,,homepages/231/3556,,,,,,,,,,,,,,,231/3556,,
a_Arthur_R__A__Bouwman,Q104104291,,homepages/231/6824,,,,,,,,,,,,,,,231/6824,,
a_Sebastian_Mai,Q104107177,,homepages/235/1647,,,,,,,,,,,,,,,235/1647,,
a_Mohd__Asyraf_Mansor,Q104107520,,homepages/272/4692,,,,,,,,,,,,,,,272/4692,,
a_Mohd_Shareduwan_Mohd_Kasihmuddin,Q104107521,,homepages/272/4967,,,,,,,,,,,,,,,272/4967,,
a_Ligong_Wang_0002,Q104107957,,homepages/83/6991-2,,,,,,,,,,,,,,,83/6991-2,0000-0003-2342-4343,
a_Cezary_Wernik,Q104108081,,homepages/227/0231,,,,,,,,,,,,,,,227/0231,,
a_Muhammad_Rizwan_Anjum,Q104140588,,homepages/282/3687,,,,,,,,,,,,,,,282/3687,,
a_Mu_Shik_Jhon,Q104150525,,homepages/13/4771,,,,,,,,,,,,,,,13/4771,,
a_Barry_I__Schneider,Q104282370,,homepages/87/8065,,,,,,,,,,,,,,,87/8065,,
a_Claudia_Plant,Q104477683,,homepages/65/3446,,,,,,,,,,,,,,,65/3446,,
a_Jose_Luis_Flores,Q104485103,,homepages/21/5415,,,,,,,,,,,,,,,21/5415,,
a_Yuyin_Zhou,Q104489337,,homepages/192/1413,,,,,,,,,,,,,,,192/1413,,
a_Jakub_Silka,Q104491619,,homepages/276/0358,,,,,,,,,,,,,,,276/0358,,
a_Sunil_Kumar_Prabhakar,Q104495688,,homepages/221/8093,,,,,,,,,,,,,,,221/8093,,
a_Markus_Wiedemann,Q104495931,,homepages/170/0595,,,,,,,,,,,,,,,170/0595,,
a_Miguel_A__B__Brasil,Q104499656,,homepages/132/7168,,,,,,,,,,,,,,,132/7168,,
a_Ranyu_Yin,Q104516772,,homepages/220/3305,,,,,,,,,,,,,,,220/3305,,
a_Laith_Mohammad_Abualigah,Q104560320,,homepages/190/6566,,,,,,,,,,,,,,,190/6566,,
a_George_Lasry,Q104581190,,homepages/147/8139,,,,,,,,,,,,,,,147/8139,,
a_Pawel_Flisek,Q104612435,,homepages/237/2223,,,,,,,,,,,,,,,237/2223,,
a_Filippo_Aleotti,Q104613688,,homepages/224/2006,,,,,,,,,,,,,,,224/2006,,
a_Dario_Guastella,Q104614725,,homepages/199/9503,,,,,,,,,,,,,,,199/9503,,
a_Dario_Maguolo,Q104676329,,homepages/91/6254,,,,,,,,,,,,,,,91/6254,,
a_Dario_Prandi,Q104740111,,homepages/158/5311,,,,,,,,,,,,,,,158/5311,,
a_Xiaoli_Li_0010,Q104755765,,homepages/182/2597-10,,,,,,,,,,,,,,,182/2597-10,,
a_Dietrich_Paulus,Q104794773,,homepages/p/DietrichPaulus,,,,,,,,,,,,,,,p/DietrichPaulus,,3SeodI4AAAAJ
a_Robert_L__Browning,Q104795192,,homepages/32/5498,,,,,,,,,,,,,,,32/5498,,
a_Toshiya_Hachisuka,Q104816380,,homepages/78/4037,,,,,,,,,,,,,,,78/4037,,
